fecha,la_rioja_region,hogares_NBI_TOT,hogares_NBI_HAC,hogares_NBI_VIV,hogares_NBI_SAN,hogares_NBI_ESC,hogares_NBI_SUB,hogares_base,pct_hogares_NBI_TOT,pct_hogares_NBI_HAC,pct_hogares_NBI_VIV,pct_hogares_NBI_SAN,pct_hogares_NBI_ESC,pct_hogares_NBI_SUB
2011-Q3,1. Resto país,1989249,272328,31388,30916,1818085,70461,7224915,27.53318205127673,3.769290019328947,0.4344410972309017,0.4279081484003618,25.16410227663578,0.9752502278573519
2011-Q3,2. NOA-Resto,222038,41205,10589,8268,192942,8389,611552,36.3072968447491,6.737775364973052,1.7314962586991784,1.3519700695934278,31.54956569514939,1.371755795091832
2011-Q3,3. La Rioja,17920,2636,217,466,16847,88,51380,34.87738419618528,5.130400934215648,0.4223433242506812,0.9069676917088361,32.78902296613468,0.17127286882055276
2011-Q4,1. Resto país,2010447,234075,52414,31033,1816448,94179,7333711,27.41377455424682,3.1917674421585467,0.7146995566091983,0.4231554802200414,24.768469878346718,1.2841929549719098
2011-Q4,2. NOA-Resto,220576,35296,8864,7833,198727,7438,601228,36.68757942078546,5.870651400134392,1.474315900124412,1.3028335340336779,33.05351713493051,1.2371346643868881
2011-Q4,3. La Rioja,19171,3710,104,404,18448,268,52367,36.60893310672752,7.084614356369469,0.19859835392518188,0.7714782210170528,35.22829262703611,0.511772681268738
2012-Q1,1. Resto país,1998947,293826,37082,22561,1776475,93254,7452818,26.821358042018467,3.942481890742535,0.4975567630928328,0.30271771026744515,23.83628581833073,1.2512582488932376
2012-Q1,2. NOA-Resto,219357,44855,8032,8021,191795,6347,602513,36.40701528431752,7.4446526464989145,1.3330832695726067,1.331257582823939,31.832508178246776,1.0534212539812418
2012-Q1,3. La Rioja,18524,4130,193,404,17241,86,52794,35.087320528847975,7.822858658180854,0.3655718452854491,0.765238474069023,32.65712012728719,0.1628972989354851
2012-Q2,1. Resto país,2039490,264930,33618,21709,1849041,81573,7389247,27.60078259665701,3.5853450290672377,0.45495840103869856,0.29379177607677753,25.023402249241368,1.103941984886958
2012-Q2,2. NOA-Resto,223281,42070,15288,8220,191657,6544,629025,35.49636341957792,6.688128452764198,2.4304280434005006,1.3067843090497198,30.468900282182744,1.0403402090536942
2012-Q2,3. La Rioja,17644,3667,395,254,16552,307,50937,34.63886762078646,7.199089070812965,0.7754677346526101,0.49865520152345055,32.495042896126584,0.6027053026287374
2012-Q3,1. Resto país,2052082,260012,40764,24359,1878948,68647,7334527,27.978382246053496,3.5450411458025854,0.5557822610783217,0.3321141226966647,25.61784829478438,0.9359431085331065
2012-Q3,2. NOA-Resto,225001,30929,15861,10050,191790,7533,627762,35.841768058595456,4.92686718852049,2.526594473701817,1.6009251913941906,30.55138730920317,1.199977061370392
2012-Q3,3. La Rioja,17801,2585,208,0,16787,738,51302,34.6984523020545,5.038789910724728,0.40544228295193174,0,32.72192117266383,1.438540407781373
2012-Q4,1. Resto país,1974101,257158,52692,25262,1804707,62896,7405526,26.657134145501615,3.4725149840808065,0.7115227196555652,0.34112364199383,24.36973416878153,0.8493117166829203
2012-Q4,2. NOA-Resto,226053,37508,9914,8030,197513,6890,617910,36.583483031509445,6.070139664352413,1.6044407761648136,1.2995420044990371,31.964687414024695,1.1150491171853505
2012-Q4,3. La Rioja,19453,3640,108,0,18487,252,52397,37.12617134568773,6.946962612363302,0.20611867091627384,0,35.28255434471439,0.4809435654713056
2013-Q1,1. Resto país,1996573,255601,26786,21599,1809647,82141,7436815,26.847151636823018,3.4369686485410758,0.360181072139081,0.2904334718558953,24.33362938300872,1.1045185338078196
2013-Q1,2. NOA-Resto,222659,35358,7882,8666,200642,4794,622620,35.761620249911665,5.678905271273008,1.2659407021939546,1.39186020365552,32.22543445440236,0.7699720535800327
2013-Q1,3. La Rioja,17468,4299,111,110,16368,347,53874,32.423803690091695,7.979730482236329,0.20603630693841185,0.20418012399302074,30.382002450161487,0.6440954820507109
2013-Q2,1. Resto país,2025555,250812,68773,25602,1829869,57473,7489293,27.046010885139626,3.3489409480975043,0.918284275965702,0.34184802223654487,24.433134075539574,0.7674022100617508
2013-Q2,2. NOA-Resto,223369,33119,10737,9480,198811,4594,635447,35.151476047569666,5.2119216866237466,1.6896767157607164,1.4918632081039016,31.286794964804304,0.722955651690857
2013-Q2,3. La Rioja,17543,3498,208,210,16207,318,51690,33.93886631843684,6.767266395821242,0.4023989166183014,0.4062681369704005,31.35422712323467,0.6152060359837493
2013-Q3,1. Resto país,2035249,256288,67052,22794,1829850,76715,7429475,27.394250603171827,3.449611177102016,0.902513300064944,0.3068049895854014,24.629600341881492,1.0325763260526484
2013-Q3,2. NOA-Resto,218482,32156,6513,8033,195455,9163,628744,34.74895983102821,5.114323158551016,1.0358746962197651,1.2776265061773948,31.086578957413508,1.4573498912116856
2013-Q3,3. La Rioja,20715,3029,187,94,19718,361,51796,39.993435786547224,5.847941926017453,0.36103173990269516,0.18148119545910882,38.068576724071356,0.6969650166035987
2013-Q4,1. Resto país,2171729,394769,39739,13960,1895544,83809,7457542,29.121243970198226,5.293553827789371,0.532869945620152,0.18719304564426187,25.41781192784432,1.1238153268194802
2013-Q4,2. NOA-Resto,223440,42615,4701,8085,198837,7218,635587,35.15490404932763,6.70482561789338,0.7396312385243877,1.2720524491533023,31.283994166022904,1.1356431141606105
2013-Q4,3. La Rioja,20652,3412,128,0,19396,251,54108,38.16810822798847,6.305906705108303,0.23656390921859985,0,35.846824868780956,0.4638870407333481
2014-Q1,1. Resto país,2158645,273876,32308,12124,1986214,71294,7483952,28.843651054950648,3.6595103763359256,0.43169704990090796,0.1619999700692896,26.53964108802408,0.9526250301979489
2014-Q1,2. NOA-Resto,222689,33093,3893,7038,205218,6548,626771,35.529563429067395,5.279918822025907,0.6211199943839137,1.1228981557857656,32.742101979829954,1.0447196823082114
2014-Q1,3. La Rioja,18746,2156,78,0,17845,104,53699,34.9094024097283,4.0149723458537405,0.14525410156613716,0,33.23153131343228,0.19367213542151623
2014-Q2,1. Resto país,2173763,261581,14911,18143,2030160,66096,7530120,28.867574487524767,3.4737959023229377,0.19801809267315792,0.24093905542009955,26.9605265254737,0.8777549361763158
2014-Q2,2. NOA-Resto,229645,27683,3797,6217,210965,8392,636585,36.07452264819309,4.348672997321646,0.5964639443279374,0.9766174195119268,33.14011483148362,1.3182842825388597
2014-Q2,3. La Rioja,19184,2684,96,104,18133,203,55715,34.43237907206318,4.817374136229023,0.17230548326303508,0.18666427353495468,32.54599300008974,0.36435430314995965
2014-Q3,1. Resto país,2162505,258635,11685,18345,1999809,88815,7555058,28.623274632703016,3.423335730844158,0.15466459688330653,0.24281746083220007,26.469803408524463,1.1755700618049525
2014-Q3,2. NOA-Resto,231456,33063,6928,3574,207967,6710,647627,35.73909055675566,5.105253486960859,1.0697515699623394,0.5518608705319574,32.11215715218791,1.036090218598051
2014-Q3,3. La Rioja,20149,3022,285,225,18723,99,58398,34.502893934723794,5.174834754614884,0.4880304120004109,0.3852871673687455,32.06102948731121,0.16952635364224802
2014-Q4,1. Resto país,2168070,243606,22334,16938,2003029,79326,7580301,28.601370842661787,3.2136718581491683,0.2946320997015818,0.22344759132915695,26.424135400428028,1.0464755950984004
2014-Q4,2. NOA-Resto,225349,32161,5277,5834,207752,5203,641951,35.10376960235283,5.009883931951192,0.82202535707554,0.9087921040702484,32.36259465286292,0.8104979975107134
2014-Q4,3. La Rioja,19580,2622,339,0,18103,208,55891,35.032473922456205,4.691274087062318,0.6065377252151509,0,32.389830205220875,0.3721529405449894
2015-Q1,1. Resto país,2217957,267536,13803,11010,2058747,90096,7673921,28.902525840440628,3.4863012011721253,0.1798689353200274,0.14347293906205186,26.827836773404368,1.174054306787886
2015-Q1,2. NOA-Resto,217340,28694,3333,7219,200669,6445,649831,33.445618937846916,4.415609596956747,0.5129025854414455,1.1109042197125099,30.880182693654195,0.9917963285838934
2015-Q1,3. La Rioja,18104,2053,96,0,17192,0,55519,32.60865649597435,3.6978331742286423,0.17291377726544066,0,30.96597561195267,0
2015-Q2,1. Resto país,2245751,240144,10543,15110,2087948,87905,7705675,29.14411780927693,3.1164563779292536,0.13682123889211523,0.19608924591291485,27.09623751326133,1.1407826050281125
2015-Q2,2. NOA-Resto,228229,29779,5749,7003,210612,4480,656060,34.787824284364234,4.539066548791269,0.8762918025790325,1.067432856750907,32.102551595890624,0.6828643721610828
2015-Q2,3. La Rioja,18402,1902,121,89,17929,0,54265,33.91136091403298,3.5050216529991705,0.22297982124758134,0.16400995116557635,33.03971252188335,0
2016-Q2,1. Resto país,2121502,224178,33219,24401,1913058,99805,8073792,26.276401472814758,2.7766135169199306,0.41144235571092247,0.30222477864180797,23.69466540629236,1.2361601586961863
2016-Q2,2. NOA-Resto,220397,28604,4480,7002,198974,4612,644334,34.20539658003458,4.439312530457807,0.695291572383267,1.0867034798722401,30.880568152542004,0.7157778419267027
2016-Q2,3. La Rioja,19325,1738,0,0,18717,121,54342,35.56181222627065,3.198262853777925,0,0,34.44297228662913,0.22266386956681758
2016-Q3,1. Resto país,2091081,220320,28868,17234,1914268,91839,8156280,25.637680413129516,2.7012314437464138,0.3539358629178988,0.2112973071056903,23.469866164476944,1.1259912607217997
2016-Q3,2. NOA-Resto,224368,25898,6923,4547,201338,7192,654426,34.28470140245039,3.9573611072909696,1.0578736174907475,0.694807357898372,30.765586941839107,1.0989783413250696
2016-Q3,3. La Rioja,20099,1851,0,0,19410,330,56191,35.76907333914684,3.294121834457475,0,0,34.542898328913886,0.5872826609243473
2016-Q4,1. Resto país,2112408,238161,25513,13280,1933878,101780,8158845,25.891017662426485,2.919052880646709,0.31270357507710955,0.16276813691153588,23.702840291732468,1.2474804950945875
2016-Q4,2. NOA-Resto,226111,24336,5470,5276,206516,9247,667082,33.895533082889365,3.6481272167439682,0.8199891467615676,0.7909072647740458,30.958113095541478,1.3861864058691435
2016-Q4,3. La Rioja,18864,2106,97,0,18201,348,56033,33.66587546624311,3.7584994556779043,0.17311227312476576,0,32.482644156122284,0.6210625881177163
2017-Q1,1. Resto país,2058722,237634,34974,17279,1904202,72106,8154435,25.246654121346236,2.9141687928102926,0.4288954415603288,0.21189696159206617,23.351734362957092,0.8842550096971771
2017-Q1,2. NOA-Resto,224560,23386,2810,9617,207273,5777,664853,33.775887301403465,3.5174692751630814,0.4226498188321329,1.4464851628856303,31.17576366505077,0.8689138802111144
2017-Q1,3. La Rioja,17841,2432,481,0,16537,351,56320,31.67791193181818,4.318181818181818,0.8540482954545455,0,29.362571022727273,0.6232244318181818
2017-Q2,1. Resto país,2102247,230915,27512,22910,1933844,89384,8139328,25.82826248063722,2.837027823427192,0.33801316275741683,0.2814728685218239,23.759258749616677,1.0981741981647626
2017-Q2,2. NOA-Resto,217820,25295,5026,7518,199865,8202,660669,32.96961110631799,3.8286948532472387,0.7607440336991746,1.137937454307679,30.25191132019211,1.2414688747315221
2017-Q2,3. La Rioja,17797,2094,0,0,17094,108,58579,30.38119462606053,3.574659861042353,0,0,29.181105857047747,0.18436641117123884
2017-Q3,1. Resto país,2116697,226107,22815,19360,1954190,77950,8225972,25.73187703532178,2.7486964458425094,0.2773532416594659,0.2353521261681902,23.756341499825187,0.9476083798972329
2017-Q3,2. NOA-Resto,212067,22869,8997,6260,192728,5439,676343,31.35494859856611,3.381272520008339,1.330242199593993,0.9255658741200841,28.495600605018463,0.8041777618752615
2017-Q3,3. La Rioja,20016,2156,282,280,19121,0,61454,32.57070329026589,3.5083151625606144,0.45887981254271487,0.45562534578709274,31.114329417125003,0
2017-Q4,1. Resto país,2074082,228875,19064,12125,1900492,76372,8315737,24.941649790030638,2.752311671232508,0.22925207952103344,0.14580788209150916,22.854161934173725,0.9184032635952774
2017-Q4,2. NOA-Resto,220777,21531,6607,3144,201303,7532,688595,32.06195223607491,3.126801675876241,0.959489975965553,0.4565818804957922,29.233874773996327,1.0938214770656192
2017-Q4,3. La Rioja,19333,1810,541,276,17639,512,62161,31.10149450620164,2.911793568314538,0.8703206190376603,0.4440083010247583,28.37631312237577,0.8236675729154936
2018-Q1,1. Resto país,2088618,206426,27419,17401,1900870,91801,8324384,25.09036104052865,2.4797750800539715,0.3293817296270811,0.2090364884656931,22.83496292338268,1.1027963150186249
2018-Q1,2. NOA-Resto,216853,21085,3451,3624,200610,5584,685601,31.629621310353983,3.075403915688571,0.5033539916073635,0.5285873270313199,29.260459071675797,0.8144678902160295
2018-Q1,3. La Rioja,17090,1789,630,0,15182,497,61005,28.01409720514712,2.9325465125809362,1.0327022375215147,0,24.886484714367676,0.814687320711417
2018-Q2,1. Resto país,2087637,188395,26322,15407,1916191,83217,8347778,25.008295620702896,2.256828104436893,0.31531744135984446,0.18456408399935886,22.954503581671673,0.9968760549214414
2018-Q2,2. NOA-Resto,218821,26336,6554,5976,193234,7467,694835,31.492512610907625,3.7902523620715707,0.9432455187202717,0.8600603020861068,27.81005562471666,1.0746436204278713
2018-Q2,3. La Rioja,17794,1612,380,0,16782,130,58776,30.27426160337553,2.7426160337552745,0.6465223900911937,0,28.552470396080032,0.2211787123996189
2018-Q3,1. Resto país,2122681,199346,41839,10803,1947568,82691,8402834,25.261489159490715,2.3723662754732513,0.4979153461796342,0.1285637678906902,23.177513681693583,0.9840846552484555
2018-Q3,2. NOA-Resto,226704,25058,10250,6651,202027,6340,686003,33.047085799916324,3.652753705158724,1.4941625619713033,0.969529287772794,29.449871210475752,0.9241942090632257
2018-Q3,3. La Rioja,18076,1722,274,409,16964,552,61094,29.587193505090514,2.81860739188791,0.4484892133433725,0.6694601761220415,27.76704750057289,0.9035257144727797
2018-Q4,1. Resto país,2062886,225395,26180,5831,1895860,77044,8436444,24.45207957286269,2.6716825240587148,0.31032031979350544,0.06911679849946258,22.472264380584996,0.9132283696780301
2018-Q4,2. NOA-Resto,222696,23154,9401,4773,200948,5433,692283,32.16834733772171,3.344585956899129,1.357970656508971,0.6894579239992893,29.026857513473537,0.7847946576761238
2018-Q4,3. La Rioja,16466,1832,147,437,15217,415,64753,25.428937655398204,2.8292125461368585,0.2270165088876191,0.6748722066931262,23.500069494849658,0.640896946859605
2019-Q1,1. Resto país,2157400,212702,27870,12572,1982639,86584,8636900,24.978869733353402,2.462712315761442,0.32268522270722133,0.1455614861813845,22.955446977503502,1.0024893190843938
2019-Q1,2. NOA-Resto,229641,25609,4767,3079,208684,6863,694640,33.05899458712427,3.6866578371530574,0.6862547506622135,0.44325118046758033,30.042036162616608,0.9879937809512841
2019-Q1,3. La Rioja,17616,1192,142,39,17042,532,64578,27.278639784446717,1.8458298491746417,0.2198891263278516,0.060392083991452204,26.389792189290475,0.8238099662423736
2019-Q2,1. Resto país,2143074,210443,29307,14131,1978434,88611,8701340,24.6292410134531,2.41851255094043,0.33681019245311644,0.16240027398078916,22.737118650690583,1.0183603904685945
2019-Q2,2. NOA-Resto,229445,29431,6842,3697,208140,7438,700768,32.74193456322207,4.199820768071602,0.9763573679163431,0.5275640440202749,29.70169870770355,1.0614069135576967
2019-Q2,3. La Rioja,19829,1374,0,36,19461,333,60589,32.72706266814108,2.2677383683506904,0,0.059416725808315037,32.119691693211635,0.5496047137269141
2019-Q3,1. Resto país,2172502,221094,19884,21005,1969800,118191,8568536,25.354412935885428,2.5803007654983303,0.23205831194500437,0.2451410602698057,22.988757939512656,1.37936048818608
2019-Q3,2. NOA-Resto,221156,24860,9313,4038,201976,5070,705892,31.33000515659619,3.5217852022689025,1.319323635910309,0.5720421820901781,28.61287562403314,0.718240184050818
2019-Q3,3. La Rioja,20596,1098,0,0,20470,0,60958,33.787197742708095,1.8012401981692312,0,0,33.580498047836215,0
2019-Q4,1. Resto país,2128625,219391,18115,5967,1997426,75717,8721967,24.40533196238876,2.515384431057811,0.2076939754530142,0.06841346682462798,22.901095590020006,0.8681183957701285
2019-Q4,2. NOA-Resto,229092,26592,4978,4360,206993,7159,708411,32.33885413975785,3.7537531178934262,0.7026994216634129,0.6154619281744638,29.219337362068064,1.0105715467433452
2019-Q4,3. La Rioja,18828,1153,0,0,18712,294,64735,29.0847300532942,1.781107592492469,0,0,28.905537962462347,0.45415926469452383
2020-Q1,1. Resto país,2135141,209698,23483,9280,1990203,78303,8790767,24.28844946066708,2.3854346270353886,0.26713254941235504,0.10556530505244878,22.63969685466581,0.8907413880950319
2020-Q1,2. NOA-Resto,228056,27619,3081,3521,209979,8619,710881,32.08075613217965,3.8851790946726665,0.4334058724315321,0.4953009012760223,29.53785514031181,1.2124392127515013
2020-Q1,3. La Rioja,18539,1828,420,0,17491,442,64155,28.897202088691447,2.8493492323279557,0.6546644844517185,0,27.263658327488116,0.6889564336372846
2020-Q2,1. Resto país,2335334,208883,22824,14520,2185779,73996,8395996,27.814853651669203,2.4878882743631605,0.2718438646230894,0.17293957738903162,26.033587915001387,0.8813248600880705
2020-Q2,2. NOA-Resto,239618,24786,6770,1959,227394,5800,710910,33.705813675430086,3.4865172806684392,0.9523005725056618,0.27556230746508,31.986327383213066,0.8158557341998284
2020-Q2,3. La Rioja,21550,1260,175,0,21125,145,62655,34.3947011411699,2.0110126885324395,0.2793073178517277,0,33.71638336924428,0.23142606336286012
2020-Q3,1. Resto país,2486697,184956,15926,14647,2324323,82645,8414213,29.553530437130604,2.1981378412930597,0.18927498032198614,0.174074509404504,27.623771825124944,0.9822071297695933
2020-Q3,2. NOA-Resto,243489,27467,5023,1245,224867,9944,714646,34.07127444916784,3.843441368173893,0.7028654746545843,0.17421212740293796,31.465508797362613,1.3914581485098916
2020-Q3,3. La Rioja,22416,1033,0,0,22189,166,64091,34.97526953862477,1.6117707634457257,0,0,34.62108564385015,0.2590067248131563
2020-Q4,1. Resto país,2409496,269366,27069,18431,2227626,64117,8568049,28.12187465314449,3.1438428981907083,0.3159295657622873,0.21511314886271077,25.999221059543427,0.748326719420022
2020-Q4,2. NOA-Resto,234605,27560,1597,470,222664,7846,726610,32.287609584233635,3.7929563314570403,0.2197877816159976,0.06468394324328043,30.64422454962084,1.0798089759293157
2020-Q4,3. La Rioja,20391,1233,0,0,19667,549,67333,30.283813286204385,1.831197184144476,0,0,29.20856043841801,0.815350571042431
2021-Q1,1. Resto país,2483446,214731,19980,10341,2334724,73678,8570496,28.97668933046582,2.5054675948743226,0.23312536403960754,0.12065812760428335,27.241410532132566,0.8596701987842945
2021-Q1,2. NOA-Resto,235121,28114,2939,884,219124,9455,719141,32.694701039156435,3.9093863373107642,0.40868202480459326,0.12292443345602601,30.47024157988489,1.3147630297813642
2021-Q1,3. La Rioja,20347,1360,0,0,19282,685,65527,31.05132235567018,2.0754803363499015,0,0,29.426038121690297,1.0453706105880018
2021-Q2,1. Resto país,2517152,168299,18192,11038,2380199,69719,8418338,29.900818902733533,1.99919509052737,0.21609966242742926,0.13111851769315985,28.2739775951025,0.8281800992072307
2021-Q2,2. NOA-Resto,232782,25945,3428,955,217720,8450,713361,32.63172503122542,3.637008471166772,0.480542109815367,0.13387331239022038,30.52031159539139,1.1845334970653008
2021-Q2,3. La Rioja,20685,1198,0,0,20331,0,63549,32.54968606901761,1.8851594832334104,0,0,31.99263560402209,0
